company_id,year,revenue_cagr_3yr,revenue_cagr_3yr_flag,revenue_cagr_5yr,revenue_cagr_5yr_flag,revenue_cagr_10yr,revenue_cagr_10yr_flag,pat_cagr_3yr,pat_cagr_3yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,pat_cagr_10yr,pat_cagr_10yr_flag,eps_cagr_3yr,eps_cagr_3yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,eps_cagr_10yr,eps_cagr_10yr_flag
ONGC,2017-03,17.50567486523249,NORMAL,,INSUFFICIENT,,INSUFFICIENT,3.0370265949263064,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-3.2810806630399703,NORMAL,,INSUFFICIENT,,INSUFFICIENT
ONGC,2018-03,26.10422573836175,NORMAL,14.780201866571652,NORMAL,,INSUFFICIENT,13.768041278074783,NORMAL,1.6719168611926793,NORMAL,,INSUFFICIENT,6.685884434218181,NORMAL,-2.199952867696764,NORMAL,,INSUFFICIENT
ONGC,2019-03,50.35776353338637,NORMAL,19.34791444347761,NORMAL,,INSUFFICIENT,37.33552226836893,NORMAL,4.9419020577952555,NORMAL,,INSUFFICIENT,33.88659001643391,NORMAL,2.7066087089351765,NORMAL,,INSUFFICIENT
ONGC,2020-03,11.98376349590955,NORMAL,19.777417891578963,NORMAL,,INSUFFICIENT,-26.767506537856246,NORMAL,-8.336333013158049,NORMAL,,INSUFFICIENT,-22.047573908216588,NORMAL,-8.457473433049822,NORMAL,,INSUFFICIENT
ONGC,2021-03,-1.9870207580221289,NORMAL,19.625016807385354,NORMAL,,INSUFFICIENT,-6.423992434663428,NORMAL,10.268820886323393,NORMAL,,INSUFFICIENT,-8.55397960832336,NORMAL,5.387395206178347,NORMAL,,INSUFFICIENT
ONGC,2022-03,5.226364884007695,NORMAL,11.700282175161902,NORMAL,,INSUFFICIENT,13.249407481792508,NORMAL,11.064305194750812,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,13.634388693076627,NORMAL,,INSUFFICIENT
ONGC,2023-03,16.808572292326552,NORMAL,14.39893778765693,NORMAL,14.58941125858284,NORMAL,41.965608621646396,NORMAL,4.687528684693643,NORMAL,3.1687051039892333,NORMAL,45.98397132959631,NORMAL,10.494795379650323,NORMAL,3.9538176114951584,NORMAL
ONGC,2024-03,24.855263957274687,NORMAL,7.001683761214439,NORMAL,13.006317517391341,NORMAL,38.78658467052287,NORMAL,10.96639922553624,NORMAL,7.9121170176566835,NORMAL,44.22495703074083,NORMAL,10.197228772148016,NORMAL,6.386012503101268,NORMAL
PFC,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PFC,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PFC,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PFC,2016-03,17.1834902302616,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.69336992729566,NORMAL,,INSUFFICIENT,,INSUFFICIENT,13.48455252486973,NORMAL,,INSUFFICIENT,,INSUFFICIENT
PFC,2017-03,8.813989432062751,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-25.748248739707346,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-25.6039793649093,NORMAL,,INSUFFICIENT,,INSUFFICIENT
PFC,2018-03,24.8455485247282,NORMAL,22.939276768900285,NORMAL,,INSUFFICIENT,13.578981385649413,NORMAL,14.664625989085934,NORMAL,,INSUFFICIENT,3.5744168651286268,NORMAL,8.997698704834534,NORMAL,,INSUFFICIENT
PFC,2019-03,24.762166963467557,NORMAL,20.37545004533472,NORMAL,,INSUFFICIENT,26.909031846714605,NORMAL,18.271219708064777,NORMAL,,INSUFFICIENT,16.44545743112158,NORMAL,12.030033714161736,NORMAL,,INSUFFICIENT
PFC,2020-03,31.129736459530143,NORMAL,20.004191472316112,NORMAL,,INSUFFICIENT,61.83273001815508,NORMAL,9.558490376212593,NORMAL,,INSUFFICIENT,46.47883603394576,NORMAL,4.095039696925684,NORMAL,,INSUFFICIENT
PFC,2021-03,13.79782446393909,NORMAL,20.795615816250113,NORMAL,,INSUFFICIENT,21.33957684154286,NORMAL,20.507619593217076,NORMAL,,INSUFFICIENT,21.644039911467992,NORMAL,13.634388693076627,NORMAL,,INSUFFICIENT
PFC,2022-03,12.121161337341558,NORMAL,22.557427499151792,NORMAL,,INSUFFICIENT,14.083711126824316,NORMAL,53.03446130405689,NORMAL,,INSUFFICIENT,11.868894208139679,NORMAL,43.096908110525554,NORMAL,,INSUFFICIENT
PFC,2023-03,7.697594231791838,NORMAL,9.823727364499103,NORMAL,16.19659897887029,NORMAL,30.740915951433713,NORMAL,19.210407263202978,NORMAL,16.915425683875362,NORMAL,29.69986344960558,NORMAL,19.13578981670916,NORMAL,13.954056195486775,NORMAL
PFC,2024-03,8.493112204756725,NORMAL,11.081753577550923,NORMAL,15.635271776057436,NORMAL,18.9656031749176,NORMAL,15.923593622700727,NORMAL,17.09152322307048,NORMAL,18.56311014966876,NORMAL,14.869835499703509,NORMAL,13.441048760014528,NORMAL
PIDILITIND,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PIDILITIND,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PIDILITIND,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PIDILITIND,2016-03,13.38215159257896,NORMAL,,INSUFFICIENT,,INSUFFICIENT,23.92793868003096,NORMAL,,INSUFFICIENT,,INSUFFICIENT,25.99210498948732,NORMAL,,INSUFFICIENT,,INSUFFICIENT
PIDILITIND,2017-03,9.459161383961101,NORMAL,,INSUFFICIENT,,INSUFFICIENT,24.241330607670687,NORMAL,,INSUFFICIENT,,INSUFFICIENT,23.614325642206314,NORMAL,,INSUFFICIENT,,INSUFFICIENT
PIDILITIND,2018-03,7.857956325501236,NORMAL,10.56808661335069,NORMAL,,INSUFFICIENT,23.406490694288152,NORMAL,17.902293677310332,NORMAL,,INSUFFICIENT,23.85623296301709,NORMAL,18.88654957871243,NORMAL,,INSUFFICIENT
PIDILITIND,2019-03,9.703777884345666,NORMAL,10.568774680198501,NORMAL,,INSUFFICIENT,4.7670737583963785,NORMAL,15.575849030725951,NORMAL,,INSUFFICIENT,4.0041911525952045,NORMAL,14.869835499703509,NORMAL,,INSUFFICIENT
PIDILITIND,2020-03,9.098918398267465,NORMAL,8.53063022135454,NORMAL,,INSUFFICIENT,9.14253090187891,NORMAL,16.897694945923437,NORMAL,,INSUFFICIENT,8.974425081854953,NORMAL,17.08049129648923,NORMAL,,INSUFFICIENT
PIDILITIND,2021-03,6.262942890318812,NORMAL,6.348674480278693,NORMAL,,INSUFFICIENT,5.2415142017369964,NORMAL,6.888989444074967,NORMAL,,INSUFFICIENT,5.0081546755695205,NORMAL,6.576275663547415,NORMAL,,INSUFFICIENT
PIDILITIND,2022-03,11.913281555906497,NORMAL,12.049572817433262,NORMAL,,INSUFFICIENT,9.15737869071278,NORMAL,6.939782106798709,NORMAL,,INSUFFICIENT,10.064241629820891,NORMAL,7.140202794100703,NORMAL,,INSUFFICIENT
PIDILITIND,2023-03,17.388750704087606,NORMAL,14.187062591288724,NORMAL,12.36300559667185,NORMAL,4.733757970627095,NORMAL,5.938826574488365,NORMAL,11.76059521412267,NORMAL,4.353201121161598,NORMAL,5.642162229904302,NORMAL,12.068872384564933,NORMAL
PIDILITIND,2024-03,19.2998469335665,NORMAL,11.836370175898114,NORMAL,11.200766251991956,NORMAL,15.76701574818362,NORMAL,13.48774998597666,NORMAL,14.527040733688779,NORMAL,15.616214441920405,NORMAL,13.564157249607756,NORMAL,14.215130617291273,NORMAL
PNB,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PNB,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PNB,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
PNB,2016-03,5.65846996919257,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT
PNB,2017-03,2.2475483259060347,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-30.394420830701918,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-33.05670499178305,NORMAL,,INSUFFICIENT,,INSUFFICIENT
PNB,2018-03,0.01026377919555177,NORMAL,2.4975249752582362,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
PNB,2019-03,0.8735117677279858,NORMAL,3.011205394596783,NORMAL,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT,,BOTH_NEGATIVE,,DECLINE_TO_LOSS,,INSUFFICIENT
PNB,2020-03,4.548147013238979,NORMAL,2.428147129974434,NORMAL,,INSUFFICIENT,-26.8484593259259,NORMAL,-32.746247167458385,NORMAL,,INSUFFICIENT,-44.96787918508956,NORMAL,-43.90224272769003,NORMAL,,INSUFFICIENT
PNB,2021-03,18.915701840298027,NORMAL,10.030810019359127,NORMAL,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT,,TURNAROUND,,TURNAROUND,,INSUFFICIENT
PNB,2022-03,13.498028360369819,NORMAL,9.669463127978407,NORMAL,,INSUFFICIENT,,TURNAROUND,25.827813432196976,NORMAL,,INSUFFICIENT,,TURNAROUND,-7.7892088518272224,NORMAL,,INSUFFICIENT
PNB,2023-03,16.504679348405162,NORMAL,12.253164864690724,NORMAL,7.264493516123127,NORMAL,90.6145676685977,NORMAL,,TURNAROUND,-3.9382202372359565,NORMAL,44.22495703074083,NORMAL,,TURNAROUND,-20.017251806497338,NORMAL
PNB,2024-03,10.003199043012213,NORMAL,15.902076009106025,NORMAL,9.266703791384634,NORMAL,50.336631443573786,NORMAL,,TURNAROUND,9.562366995577731,NORMAL,58.74010519681994,NORMAL,,TURNAROUND,-8.755646344451918,NORMAL
POWERGRID,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
POWERGRID,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
POWERGRID,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
POWERGRID,2016-03,16.4413030734873,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.377630882707091,NORMAL,,INSUFFICIENT,,INSUFFICIENT,6.265856918261115,NORMAL,,INSUFFICIENT,,INSUFFICIENT
POWERGRID,2017-03,18.21451452207823,NORMAL,,INSUFFICIENT,,INSUFFICIENT,17.886670626535285,NORMAL,,INSUFFICIENT,,INSUFFICIENT,16.96070952851465,NORMAL,,INSUFFICIENT,,INSUFFICIENT
POWERGRID,2018-03,19.52949338993357,NORMAL,18.021947290818474,NORMAL,,INSUFFICIENT,17.587042823092737,NORMAL,13.723243763038173,NORMAL,,INSUFFICIENT,21.644039911467992,NORMAL,12.474611314209483,NORMAL,,INSUFFICIENT
POWERGRID,2019-03,19.29231574432686,NORMAL,17.648366565269136,NORMAL,,INSUFFICIENT,18.96893406514948,NORMAL,17.14688046227333,NORMAL,,INSUFFICIENT,22.39034103416604,NORMAL,17.08049129648923,NORMAL,,INSUFFICIENT
POWERGRID,2020-03,13.672435821263651,NORMAL,16.56379190364099,NORMAL,,INSUFFICIENT,14.06885920556955,NORMAL,16.991341895098742,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,19.13578981670916,NORMAL,,INSUFFICIENT
POWERGRID,2021-03,9.789196527366162,NORMAL,13.929005368889612,NORMAL,,INSUFFICIENT,13.62803833634565,NORMAL,15.096404983707634,NORMAL,,INSUFFICIENT,13.040381433805548,NORMAL,16.723531932969316,NORMAL,,INSUFFICIENT
POWERGRID,2022-03,5.886633341500747,NORMAL,10.125553461447634,NORMAL,,INSUFFICIENT,18.8005326020662,NORMAL,17.6909149802581,NORMAL,,INSUFFICIENT,17.840146380897437,NORMAL,17.607902252467355,NORMAL,,INSUFFICIENT
POWERGRID,2023-03,6.507902013797606,NORMAL,8.769646643204698,NORMAL,13.301392325801785,NORMAL,11.717919300488377,NORMAL,13.451892401178478,NORMAL,13.587487052567537,NORMAL,12.31106834675555,NORMAL,13.564157249607756,NORMAL,13.018071324347936,NORMAL
POWERGRID,2024-03,4.965471644662767,NORMAL,5.510261937513361,NORMAL,11.414137221548938,NORMAL,8.967428329021487,NORMAL,9.189188268434778,NORMAL,13.098067118120916,NORMAL,9.354129979287684,NORMAL,9.096607850144967,NORMAL,13.018071324347936,NORMAL
RECLTD,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RECLTD,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RECLTD,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RECLTD,2016-03,20.95245212809047,NORMAL,,INSUFFICIENT,,INSUFFICIENT,14.081858803819403,NORMAL,,INSUFFICIENT,,INSUFFICIENT,13.617128057248994,NORMAL,,INSUFFICIENT,,INSUFFICIENT
RECLTD,2017-03,12.217010575956122,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.015854931114166,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.064241629820891,NORMAL,,INSUFFICIENT,,INSUFFICIENT
RECLTD,2018-03,3.3186815152052462,NORMAL,10.692872231645211,NORMAL,,INSUFFICIENT,-5.912835243148063,NORMAL,3.034757907311003,NORMAL,,INSUFFICIENT,-5.273176281409042,NORMAL,2.534857565773274,NORMAL,,INSUFFICIENT
RECLTD,2019-03,1.742183283115084,NORMAL,8.086719475284987,NORMAL,,INSUFFICIENT,0.29200656316961116,NORMAL,3.9019069291109876,NORMAL,,INSUFFICIENT,0.0,NORMAL,4.095039696925684,NORMAL,,INSUFFICIENT
RECLTD,2020-03,7.151594915280923,NORMAL,7.824923806375206,NORMAL,,INSUFFICIENT,-7.651089345201633,NORMAL,-1.4326832563657743,NORMAL,,INSUFFICIENT,-7.491681618140877,NORMAL,-1.0206218313011495,NORMAL,,INSUFFICIENT
RECLTD,2021-03,16.20759495981052,NORMAL,8.066617435404822,NORMAL,,INSUFFICIENT,23.469850013527505,NORMAL,8.041437551389885,NORMAL,,INSUFFICIENT,23.47158379972165,NORMAL,7.781806771272581,NORMAL,,INSUFFICIENT
RECLTD,2022-03,15.625136079482704,NORMAL,10.044533302339254,NORMAL,,INSUFFICIENT,20.464117089444688,NORMAL,9.71473858501366,NORMAL,,INSUFFICIENT,19.983162620797668,NORMAL,9.626227935295418,NORMAL,,INSUFFICIENT
RECLTD,2023-03,9.661482237118623,NORMAL,11.74917195172258,NORMAL,11.219768084833625,NORMAL,30.958934233994874,NORMAL,20.197596741976675,NORMAL,11.2858044916339,NORMAL,30.266245583805727,NORMAL,19.828486453496662,NORMAL,10.8449222600272,NORMAL
RECLTD,2024-03,10.147497322590194,NORMAL,13.338042247865678,NORMAL,10.68124131180972,NORMAL,19.07507541943736,NORMAL,19.763114350230794,NORMAL,11.5509567899718,NORMAL,19.05507889761495,NORMAL,19.67245924901726,NORMAL,11.612317403390438,NORMAL
RELIANCE,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RELIANCE,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RELIANCE,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
RELIANCE,2016-03,-11.702125928871233,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.654797506701133,NORMAL,,INSUFFICIENT,,INSUFFICIENT,13.617128057248994,NORMAL,,INSUFFICIENT,,INSUFFICIENT
RELIANCE,2017-03,-11.161904202830897,NORMAL,,INSUFFICIENT,,INSUFFICIENT,9.781619696760458,NORMAL,,INSUFFICIENT,,INSUFFICIENT,11.199004528465784,NORMAL,,INSUFFICIENT,,INSUFFICIENT
RELIANCE,2018-03,1.4438176812272552,NORMAL,-0.26067659554612765,NORMAL,,INSUFFICIENT,15.134731424593696,NORMAL,11.55325602881736,NORMAL,,INSUFFICIENT,16.673335619846075,NORMAL,12.474611314209483,NORMAL,,INSUFFICIENT
RELIANCE,2019-03,27.752396121588173,NORMAL,5.564807025835683,NORMAL,,INSUFFICIENT,10.08481731323796,NORMAL,12.056155908410538,NORMAL,,INSUFFICIENT,9.645742373189425,NORMAL,12.630393921616268,NORMAL,,INSUFFICIENT
RELIANCE,2020-03,25.21152260870416,NORMAL,9.770964142825743,NORMAL,,INSUFFICIENT,10.158853476505092,NORMAL,11.025192664189355,NORMAL,,INSUFFICIENT,9.645742373189425,NORMAL,11.273004664881793,NORMAL,,INSUFFICIENT
RELIANCE,2021-03,6.063008125694136,NORMAL,11.335748602866925,NORMAL,,INSUFFICIENT,14.202168526519788,NORMAL,12.470091024108365,NORMAL,,INSUFFICIENT,13.040381433805548,NORMAL,12.13169452916456,NORMAL,,INSUFFICIENT
RELIANCE,2022-03,6.919806216822311,NORMAL,17.976229281293964,NORMAL,,INSUFFICIENT,19.420001891985052,NORMAL,17.859388570391822,NORMAL,,INSUFFICIENT,15.772347264219455,NORMAL,15.387288143462307,NORMAL,,INSUFFICIENT
RELIANCE,2023-03,13.67192407462241,NORMAL,17.5287330506158,NORMAL,8.269276875072439,NORMAL,22.931799941979314,NORMAL,15.477206264039168,NORMAL,13.498274682326826,NORMAL,19.10574063943058,NORMAL,12.659148174514279,NORMAL,12.566841929221884,NORMAL
RELIANCE,2024-03,24.46173600944801,NORMAL,9.606097094616972,NORMAL,7.566474743054807,NORMAL,13.714491828409226,NORMAL,14.680632603495592,NORMAL,13.360799426840897,NORMAL,9.354129979287684,NORMAL,11.952664832522043,NORMAL,12.29101807652131,NORMAL
SBILIFE,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBILIFE,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBILIFE,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBILIFE,2016-03,9.12611314269931,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.238670196813192,NORMAL,,INSUFFICIENT,,INSUFFICIENT,10.064241629820891,NORMAL,,INSUFFICIENT,,INSUFFICIENT
SBILIFE,2017-03,20.966218859038644,NORMAL,,INSUFFICIENT,,INSUFFICIENT,9.468877314238577,NORMAL,,INSUFFICIENT,,INSUFFICIENT,12.624788044360603,NORMAL,,INSUFFICIENT,,INSUFFICIENT
SBILIFE,2018-03,13.33997531496387,NORMAL,18.034002454357513,NORMAL,,INSUFFICIENT,12.16225803614428,NORMAL,12.790223745197359,NORMAL,,INSUFFICIENT,14.471424255333186,NORMAL,14.869835499703509,NORMAL,,INSUFFICIENT
SBILIFE,2019-03,32.157635372902035,NORMAL,20.914022283789848,NORMAL,,INSUFFICIENT,16.281196551717002,NORMAL,12.75814138877427,NORMAL,,INSUFFICIENT,17.566734386037865,NORMAL,13.179836563100178,NORMAL,,INSUFFICIENT
SBILIFE,2020-03,12.760544874167046,NORMAL,13.357796775948216,NORMAL,,INSUFFICIENT,14.191052254509874,NORMAL,11.775957166118744,NORMAL,,INSUFFICIENT,11.868894208139679,NORMAL,11.842691472014465,NORMAL,,INSUFFICIENT
SBILIFE,2021-03,33.96830556888257,NORMAL,33.49074616664105,NORMAL,,INSUFFICIENT,8.181876796257548,NORMAL,11.522831061243789,NORMAL,,INSUFFICIENT,7.721734501594191,NORMAL,13.396657763302722,NORMAL,,INSUFFICIENT
SBILIFE,2022-03,22.990558812047702,NORMAL,22.124070110590345,NORMAL,,INSUFFICIENT,4.3080955924506,NORMAL,9.537877158191499,NORMAL,,INSUFFICIENT,4.885624628838681,NORMAL,8.447177119769854,NORMAL,,INSUFFICIENT
SBILIFE,2023-03,22.562675336949468,NORMAL,18.80547842049878,NORMAL,18.41911218834682,NORMAL,6.568067729851812,NORMAL,8.396836061922741,NORMAL,10.571711539144335,NORMAL,6.685884434218181,NORMAL,7.214502590085092,NORMAL,10.97617886603237,NORMAL
SBILIFE,2024-03,17.235877577119997,NORMAL,24.231614182367544,NORMAL,22.56159335451695,NORMAL,9.162347526806492,NORMAL,7.374662152227485,NORMAL,10.03348279743188,NORMAL,8.198385552319753,NORMAL,7.8852443962371455,NORMAL,10.500834061722086,NORMAL
SBIN,2013-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBIN,2014-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBIN,2015-03,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SBIN,2016-03,9.515202786698062,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-11.140154028496529,NORMAL,,INSUFFICIENT,,INSUFFICIENT,-14.941925943401968,NORMAL,,INSUFFICIENT,,INSUFFICIENT
SBIN,2017-03,6.820745275391649,NORMAL,,INSUFFICIENT,,INSUFFICIENT,,DECLINE_TO_LOSS,,INSUFFICIENT,,INSUFFICIENT,-100.0,NORMAL,,INSUFFICIENT,,INSUFFICIENT
SBIN,2018-03,3.2578741851047477,NORMAL,6.391337774342953,NORMAL,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT,,DECLINE_TO_LOSS,,DECLINE_TO_LOSS,,INSUFFICIENT
SBIN,2019-03,4.713050741747504,NORMAL,6.026330755969744,NORMAL,,INSUFFICIENT,-36.388993560299575,NORMAL,-25.708099177620557,NORMAL,,INSUFFICIENT,-42.764287872333405,NORMAL,-30.8688899062997,NORMAL,,INSUFFICIENT
SBIN,2020-03,5.402649407435978,NORMAL,5.347278157008639,NORMAL,,INSUFFICIENT,,TURNAROUND,3.4620276583760656,NORMAL,,INSUFFICIENT,,ZERO_BASE,-0.8850950183580175,NORMAL,,INSUFFICIENT
SBIN,2021-03,6.696115822707616,NORMAL,4.739570467341814,NORMAL,,INSUFFICIENT,,TURNAROUND,12.90688679490788,NORMAL,,INSUFFICIENT,,TURNAROUND,9.336207394327811,NORMAL,,INSUFFICIENT
SBIN,2022-03,4.607193641659868,NORMAL,4.702560044345239,NORMAL,,INSUFFICIENT,123.04371989756771,NORMAL,,TURNAROUND,,INSUFFICIENT,137.12622029933752,NORMAL,,ZERO_BASE,,INSUFFICIENT
SBIN,2023-03,9.143166656461577,NORMAL,8.90989554205488,NORMAL,7.64325098947527,NORMAL,39.79200541726018,NORMAL,,TURNAROUND,12.023491123571528,NORMAL,41.250394538704384,NORMAL,,TURNAROUND,9.079172381880763,NORMAL
SBIN,2024-03,16.450765315782267,NORMAL,11.63380022632805,NORMAL,8.7939438863327,NORMAL,42.78783556410384,NORMAL,83.4069542329295,NORMAL,16.72896493162048,NORMAL,44.22495703074083,NORMAL,90.36539387158786,NORMAL,14.717788514978626,NORMAL
SHREECEM,2013-06,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SHREECEM,2014-06,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SHREECEM,2015-06,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT,,INSUFFICIENT
SHREECEM,2017-03,14.567043229101962,NORMAL,,INSUFFICIENT,,INSUFFICIENT,19.381018992893416,NORMAL,,INSUFFICIENT,,INSUFFICIENT,19.327606190028135,NORMAL,,INSUFFICIENT,,INSUFFICIENT
SHREECEM,2018-03,16.25019655633777,NORMAL,12.65991200677763,NORMAL,,INSUFFICIENT,48.106969950003496,NORMAL,6.630261792239867,NORMAL,,INSUFFICIENT,48.18704074005345,NORMAL,6.630047777528425,NORMAL,,INSUFFICIENT
SHREECEM,2019-03,,INSUFFICIENT,17.04694867780463,NORMAL,,INSUFFICIENT,,INSUFFICIENT,5.219991403224067,NORMAL,,INSUFFICIENT,,INSUFFICIENT,5.0407661395103665,NORMAL,,INSUFFICIENT
SHREECEM,2020-03,14.403304116144877,NORMAL,15.505115875457598,NORMAL,,INSUFFICIENT,4.862990699644598,NORMAL,29.374158914062964,NORMAL,,INSUFFICIENT,3.5204437355713214,NORMAL,28.41328431421859,NORMAL,,INSUFFICIENT
